element 1,element 2,element 3,element 4,element 5,element 6,element 7,element 8,element 9,element 10,element 11,element 12,property
0.972857282,0.002918572,0.013620002,0.002918572,0.005350715,0,0.0003405,0.001653857,0.0003405,0,0,0,1.251634223
0.972899333,0,0.016542597,0.002919282,0.00486547,0,0.000340583,0.00155695,0.000291928,0,0,0.000583856,1.251848088
0.973026479,0.00494927,0.00989854,0.005939124,0.003464489,0,0.000346449,0.001979708,0.000395942,0,0,0,1.251857634
0.973042109,0.003935458,0.008854782,0.003935458,0.003935458,0,0.000442739,0.005411255,0.000442739,0,0,0,1.251879672
0.973112668,0,0.018885741,0,0.003478952,0,0.000347895,0.003777148,0.000397595,0,0,0,1.252444412
0.973129636,0,0.007859704,0,0.005894778,0,0.000392985,0.002456158,0.000442108,0,0.00982463,0,1.252278717
0.973139367,0.008936994,0.008936994,0,0.003475498,0,0.00034755,0.004766397,0.0003972,0,0,0,1.252058302
0.973166014,0.010912157,0.007936114,0,0.00347205,0,0.000347205,0.003769654,0.000396806,0,0,0,1.252063544
0.973174075,0.002937145,0.01174858,0,0.003426669,0.000979048,0.00019581,0.007342863,0.00019581,0,0,0,1.252260807
0.973175913,0.009879959,0.008891963,0,0.002963988,0.00246999,0.000246999,0.001975992,0.000395198,0,0,0,1.252134665
0.973346496,0.009871668,0.008884501,0,0.0029615,0.002467917,0.000246792,0.001974334,0.000246792,0,0,0,1.252543949
0.973402933,0,0.017897092,0,0.00347999,0,0.000149142,0.004971414,9.94E-05,0,0,0,1.253082971
0.973411893,0,0.017824429,0,0.005941476,0,0.000198049,0.002475615,0.000148537,0,0,0,1.253152817
0.973446968,0.005911621,0.008867432,0,0.002955811,0.001182324,0.000295581,0.007093946,0.000246318,0,0,0,1.252810316
0.973459113,0.002932695,0.011730779,0.002932695,0.003421477,0.002932695,0.000244391,0.00166186,9.78E-05,0,0,0.000586539,1.252986957
0.973460091,0.005446623,0.011883541,0,0.002970885,0.002475738,0.000247574,0.003267974,0.000247574,0,0,0,1.252968609
0.973552325,0.005954448,0.009924081,0,0.003473428,0,0.000347343,0.006351412,0.000396963,0,0,0,1.253105359
0.973622771,0,0.01887636,0,0.003477224,0,0.000347722,0.003278526,0.000397397,0,0,0,1.253672564
0.97364895,0.008932559,0.008932559,0,0.003473773,0,0.000347377,0.004267778,0.000397003,0,0,0,1.253286893
0.973649474,0.002933268,0.011733073,0.002933268,0.003422146,0.002933268,0.000244439,0.001466634,9.78E-05,0,0,0.000586654,1.253444732
0.973704714,0.002921698,0.008765095,0.003895598,0.002921698,0.003895598,0.000340865,0.002434749,0.000340865,0,0,0.00077912,1.253477532
0.973734785,0.005913369,0.008870054,0,0.002956685,0.000985562,0.00024639,0.007096043,0.000197112,0,0,0,1.253501716
0.973845898,0.002939764,0.011759057,0.002939764,0.003429725,0.002939764,0.00024498,0.001567874,9.80E-05,0,0,0.000235181,1.253916992
0.973871734,0.012866192,0.005938242,0,0.004948535,0,0.000445368,0.001484561,0.000445368,0,0,0,1.253696384
0.973933533,0,0.010799666,0,0.003927151,0.002945364,0.000245447,0.007363409,0.000294536,0,0,0.000490894,1.254062584
0.973989284,0.002922552,0.008767657,0.003896736,0.002922552,0.003896736,0.000340964,0.002143205,0.000340964,0,0,0.000779347,1.254162527
0.974118807,0.005915701,0.008873552,0,0.002957851,0.00059157,0.000246488,0.007098842,0.00019719,0,0,0,1.254424681
0.974136671,0.00292241,0.01168964,0.00292241,0.003409478,0.00292241,0.000243534,0.001558619,0.000194827,0,0,0,1.254613645
0.974160974,0.012870013,0.006039006,0,0.004950005,0,0.0002475,0.001485001,0.0002475,0,0,0,1.25439208
0.974326497,0,0.006820285,0,0.005845959,0,0.000389731,0.002435816,0.000438447,0,0.009743265,0,1.255130929
0.974386707,0,0.01179883,0,0.003932943,0.002949707,0.000245809,0.005899415,0.000294971,0,0,0.000491618,1.255202904
0.974448028,0.009923096,0.007938477,0,0.003473084,0,0.000347308,0.003473084,0.000396924,0,0,0,1.255169927
0.974525425,0.003934297,0.007868594,0.003934297,0.003934297,0,0.000442608,0.004917872,0.000442608,0,0,0,1.255427173
0.974530436,0,0.012783951,0,0.003441833,0,0.000393352,0.008358737,0.00049169,0,0,0,1.255541738
0.974596519,0.001462772,0.014627724,0.001950363,0.002925545,0.001950363,0.000195036,0.001365254,0.000146277,0,0,0.000780145,1.255829447
0.974639483,0,0.016907011,0,0,0,0.000397812,0.004773744,0.003281949,0,0,0,1.256011129
0.974641457,0.005955039,0.009925066,0,0.003473773,0,0.000347377,0.005260285,0.000397003,0,0,0,1.255736917
0.974643423,0.011885895,0.005942948,0,0.003466719,0,0.000346672,0.00336767,0.000346672,0,0,0,1.255553314
0.974645381,0,0.017792715,0,0.005930905,0,0.000247121,0.001186181,0.000197697,0,0,0,1.25611957
0.974653929,0.002924547,0.00877364,0.003899396,0.002924547,0.003899396,0.000341197,0.001462273,0.000341197,0,0,0.000779879,1.255762369
0.974717167,0.003935071,0.007870143,0.003935071,0.003935071,0,0.000344319,0.004918839,0.000344319,0,0,0,1.255887773
0.974789916,0.004943154,0.006920415,0.003954523,0.004448838,0.002965892,0.000296589,0.001482946,0.000197726,0,0,0,1.256055529
0.974884827,0,0.016842522,0,0.004953683,0,0.000297221,0.002179621,0.000346758,0,0,0.000495368,1.256637096
0.974956608,0.006446814,0.010909993,0,0.003471361,0,0.000148773,0.00396727,9.92E-05,0,0,0,1.25652657
0.974986591,0,0.014627724,0.002925545,0.004875908,0,0.000341314,0.001365254,0.000292554,0,0,0.000585109,1.256787735
0.975050046,0,0.016600752,0,0.003417802,0,0.000146477,0.004687271,9.77E-05,0,0,0,1.256987316
0.975081679,0,0.014629151,0.00292583,0.004876384,0,0.000341347,0.00126786,0.000292583,0,0,0.000585166,1.257016713
0.975113122,0.003934684,0.007869368,0.003934684,0.003934684,0,0.000442652,0.004328153,0.000442652,0,0,0,1.256846506
0.975199248,0.0059403,0.0099005,0,0.003465175,0,0.000346517,0.00475224,0.00039602,0,0,0,1.257083584
0.975229179,0,0.015603667,0,0,0.005851375,0.000438853,0.002438073,0.000438853,0,0,0,1.257342018
0.975272008,0.008011869,0.007912957,0,0.005934718,0,0.000395648,0.002077151,0.000395648,0,0,0,1.257230451
0.975440337,0.005953858,0.006946167,0.002976929,0.003473084,0.002976929,0.000248077,0.001488464,9.92E-05,0,0,0.000396924,1.257604691
0.975464389,0.011920135,0.00645674,0,0.003973378,0,0.000248336,0.001688686,0.000248336,0,0,0,1.257548896
0.975465563,0,0.011823825,0,0.003448616,0,0.000394128,0.008375209,0.000492659,0,0,0,1.257760432
0.975604958,0.003934684,0.007869368,0.003934684,0.003934684,0,0.000442652,0.003836317,0.000442652,0,0,0,1.258034296
0.975609756,0.010928419,0.005960956,0,0.003477224,0,0.000347722,0.003278526,0.000397397,0,0,0,1.257904806
0.975657927,0,0.01481262,0,0.003456278,0.002962524,0.000246877,0.002172518,9.88E-05,0,0,0.000592505,1.25839037
0.975704947,0,0.015611279,0,0,0.00585423,0.000390282,0.00204898,0.000390282,0,0,0,1.258488648
0.975730805,0.008933446,0.008933446,0,0.003474118,0,0.000347412,0.002183731,0.000397042,0,0,0,1.258306795
0.975754871,0.005949725,0.009916208,0,0.002974862,0.002479052,0.000247905,0.002280728,0.000396648,0,0,0,1.258430127
0.97579693,0.003935458,0.007870917,0.003935458,0.003935458,0,0.000344353,0.003837072,0.000344353,0,0,0,1.258495967
0.975800156,0,0.015612802,0,0,0.005854801,0.00034153,0.00204918,0.00034153,0,0,0,1.258717675
0.975826344,0,0.015786877,0,0.005920079,0,0.000197336,0.00197336,0.000296004,0,0,0,1.258873138
0.97590003,0.00595061,0.009917683,0,0.002975305,0.002479421,0.000247942,0.002281067,0.000247942,0,0,0,1.258779298
0.975933202,0.002946955,0.009823183,0,0.002946955,0.000589391,0.000196464,0.007367387,0.000196464,0,0,0,1.258836155
0.975968612,0,0.016674841,0,0.003923492,0,0.000392349,0.00255027,0.000490436,0,0,0,1.259223893
0.97599063,0,0.01561585,0,0.005367948,0,0.000439196,0.002147179,0.000439196,0,0,0,1.259253592
0.976085896,0,0.015617374,0,0.005368472,0,0.000439239,0.00204978,0.000439239,0,0,0,1.259483429
0.976096793,0.003934684,0.007869368,0.003934684,0.003934684,0,0.000442652,0.003344482,0.000442652,0,0,0,1.259222087
0.976142056,0.004960071,0.008928129,0.003968057,0.00347205,0,0.000347205,0.001785626,0.000396806,0,0,0,1.259346878
0.976145885,0,0.015771316,0,0.004435683,0,0.000344998,0.002957122,0.000344998,0,0,0,1.259616711
0.976261128,0.002967359,0.011869436,0,0.002967359,0.002472799,0.00024728,0.002967359,0.00024728,0,0,0,1.259729127
0.976338361,0,0.015774426,0,0.004436557,0,0.000345066,0.002760524,0.000345066,0,0,0,1.260081544
0.976432647,0.006450012,0.009923096,0,0.003473084,0,0.000148846,0.003473084,9.92E-05,0,0,0,1.260056741
0.976484655,0,0.004982065,0,0.004982065,0,0.000298924,0.012953368,0.000298924,0,0,0,1.259966375
0.97650079,0.002962085,0.010860979,0,0.002962085,0.002468404,0.00024684,0.003751975,0.00024684,0,0,0,1.260271373
0.976506234,0,0.006457061,0.009933939,0.003476879,0,0.000347688,0.002880842,0.000397358,0,0,0,1.260098525
0.976529056,0.00295232,0.00885696,0.00295232,0.003444373,0.00295232,0.000246027,0.001968213,9.84E-05,0,0,0,1.260293132
0.976550905,0.00593648,0.007915306,0,0.003957653,0,0.000346295,0.004947066,0.000346295,0,0,0,1.260294557
0.976790123,0.002962963,0.011851852,0,0.002962963,0.002469136,0.000246914,0.002469136,0.000246914,0,0,0,1.261005705
0.976848686,0,0.01465273,0,0,0.005861092,0.000390739,0.001856013,0.000390739,0,0,0,1.261206938
0.976920016,0,0.016912057,0,0,0,0.000397931,0.004476721,0.001293275,0,0,0,1.261490444
0.976926853,0,0.015709377,0,0.003927344,0,0.000392734,0.002552774,0.000490918,0,0,0,1.261492464
0.976944119,0,0.011723329,0,0.007815553,0,0.000488472,0.00244236,0.000586166,0,0,0,1.261456445
0.976944119,0,0.014654162,0,0,0.005861665,0.00034193,0.001856194,0.00034193,0,0,0,1.261436765
0.976983108,0.002963548,0.011854193,0,0.002963548,0.002469624,0.000246962,0.002272054,0.000246962,0,0,0,1.261471767
0.977022781,0,0.015710919,0,0.00392773,0,0.000392773,0.002454831,0.000490966,0,0,0,1.261724216
0.977079629,0.002963841,0.010867418,0,0.002963841,0.002469868,0.000246987,0.003161431,0.000246987,0,0,0,1.261670691
0.977114428,0,0.016915423,0,0,0,0.00039801,0.005074627,0.000497512,0,0,0,1.261950133
0.977195488,0.006895533,0.006895533,0,0.005910457,0,0.000344777,0.00246269,0.000295523,0,0,0,1.261859773
0.977214693,0,0.015714005,0,0.003928501,0,0.00039285,0.002258888,0.000491063,0,0,0,1.262187852
0.977272727,0.002964427,0.011857708,0,0.002964427,0.002470356,0.000247036,0.001976285,0.000247036,0,0,0,1.262171198
0.977321603,0.002932551,0.00684262,0.002932551,0.00342131,0.002932551,0.000244379,0.001270772,0.000146628,0,0,0.001955034,1.262161563
